"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"7964"	"LOC100130155"	-2.02250504065354	1.31283646800697	-20.9691531537096	4.05845800106308e-10	2.26045901535853e-09
"2892"	"CHAF1A"	2.45660490305035	4.25950586727748	20.9446601137019	4.10732672430449e-10	2.28469211493205e-09
"16451"	"ZFYVE28"	-2.99354218385539	3.68113007012803	-20.9044419350226	4.19091973856092e-10	2.32891103724658e-09
"14794"	"THOC4"	2.1344904188147	6.35002091665195	20.8835862727464	4.23017606770148e-10	2.34995997974071e-09
"11475"	"PPAPDC1A"	-2.27869291694237	3.29885656443789	-20.8660604876621	4.26645381378142e-10	2.36934107723646e-09
"14754"	"TGFB3"	-2.47542022414335	3.34715427368036	-20.8606071223182	4.27815019792865e-10	2.37506293469507e-09
"10218"	"NPTX2"	-2.24093129264236	4.27923015493453	-20.8493562285386	4.30115853129745e-10	2.38705897786752e-09
"10124"	"NMI"	2.22653196757412	3.47087900191347	20.8431003012618	4.31423675656338e-10	2.39353799097459e-09
"9725"	"MYO1G"	3.4924306288717	3.17195426773831	20.8258157370407	4.36099185256746e-10	2.4186906341712e-09
"10852"	"PDE4A"	-2.14148702388262	4.57385339430699	-20.8125994903417	4.37862731912982e-10	2.4276818589868e-09
"9403"	"MOV10"	2.57628702962092	4.31396938000529	20.8014303535115	4.40336267734128e-10	2.44060241501923e-09
"7486"	"KIF18B"	3.66791223137638	2.5739863333084	20.7951520418387	4.43039919926119e-10	2.45478959857667e-09
"2508"	"CCDC92"	-2.80800942685768	5.81974088732143	-20.7774980638275	4.45616976940235e-10	2.46826635472841e-09
"8018"	"LOC100133669"	-2.75035676590621	2.10872467422171	-20.7359896592862	4.54697983268853e-10	2.51529718259269e-09
"251"	"ADC"	-2.57929725128909	3.56974181664776	-20.7300218022161	4.55943263900694e-10	2.52136772826563e-09
"13772"	"SMAGP"	2.59654302933642	3.33986864459302	20.7204780306943	4.58081234384159e-10	2.53236931420737e-09
"11051"	"PHLDB1"	-2.29318460931739	5.37802688344394	-20.7140980072312	4.59431368713583e-10	2.53900985581779e-09
"14472"	"SYT16"	-2.03438281541759	1.40781594465814	-20.7064992629843	4.61117097599245e-10	2.54750012863562e-09
"5653"	"GALNTL4"	-2.71570954233023	3.74129657519473	-20.7002476688261	4.62691697121418e-10	2.55537115135181e-09
"2051"	"C6orf174"	-3.31420463231663	2.7990541895495	-20.6936875686483	4.64806119417921e-10	2.56621746436403e-09
"10588"	"PABPC1L"	2.94417362068645	2.93875983234952	20.6526114357567	4.7377973290332e-10	2.61406817678599e-09
"15505"	"TSPAN9"	-2.38035825369763	5.25080212968699	-20.6454263291478	4.75158961314263e-10	2.62082987106013e-09
"4197"	"DTX4"	-2.0412749047655	3.80072769741108	-20.6367047444708	4.77154773277272e-10	2.63098697593926e-09
"6091"	"GRAMD1B"	-2.13914340484992	4.92070422689722	-20.6353744597454	4.7747291653261e-10	2.63188999481554e-09
"3773"	"DDIT4L"	-2.11949449204079	1.83413104019541	-20.6267413370598	4.79498570178208e-10	2.64220139721017e-09
"9575"	"MT1L"	-3.24720580871083	2.68011604672905	-20.6020033479195	4.86071414700822e-10	2.67409859607432e-09
"424"	"AKR1C2"	2.33650296516285	4.94154713215729	20.5920990223699	4.87756683618895e-10	2.68250441903824e-09
"8763"	"LXN"	2.10612925151158	4.03838938250229	20.5882026236148	4.88662860097829e-10	2.68662144527826e-09
"2581"	"CD160"	-2.15662136835233	2.04418096826527	-20.5859050717055	4.8921951274822e-10	2.688814788151e-09
"14690"	"TEAD2"	2.49364044930618	3.88510120815342	20.5724631666432	4.92530492682812e-10	2.70613998380576e-09
"5098"	"FANCA"	2.85263194802406	4.02635148307963	20.5680891580356	4.9378545226823e-10	2.71216113908539e-09
"5588"	"GABRE"	2.21648546206124	3.18732506133084	20.5593170561577	4.95668910777331e-10	2.72162939125370e-09
"6625"	"HOXB3"	2.17936780095623	1.92467983338781	20.5402996784468	5.00330026848459e-10	2.74545433786269e-09
"7625"	"KRT17"	3.19040790589041	4.90980347724047	20.5032007636862	5.1022256060447e-10	2.79523921457121e-09
"7379"	"KIAA0247"	-2.03564510861195	4.36578202623296	-20.4822670940842	5.14854733781787e-10	2.81880486713092e-09
"8768"	"LY6H"	-5.66751987779757	3.57955829776558	-20.5327906905224	5.15444158569263e-10	2.82022062241571e-09
"6024"	"GPR160"	2.70611027849948	2.85433162226115	20.4762697036333	5.16558908649304e-10	2.8254131644408e-09
"14449"	"SYNGR1"	-3.58413338911526	6.51810710076284	-20.4523797734918	5.24010672131686e-10	2.86433406514047e-09
"16886"	"ZNF695"	2.5964607084459	2.18132610210195	20.443696448949	5.24891372535897e-10	2.86730951950161e-09
"2251"	"CALCRL"	-2.05065885905858	2.09902731440043	-20.38650906977	5.39861748124135e-10	2.94531294200588e-09
"10878"	"PDIA2"	-2.77599521698155	4.93700766220288	-20.3822334930246	5.4124007914792e-10	2.95188807082306e-09
"4791"	"FA2H"	-2.7494187299607	4.4236750964568	-20.3507183061235	5.49762410808308e-10	2.99699284403505e-09
"1264"	"BCL2A1"	2.34711590884261	3.44190273220573	20.3497098810262	5.49861787561831e-10	2.99699284403505e-09
"4572"	"EPHX4"	-2.58996212540084	2.97520047347109	-20.2782598428556	5.69868275600365e-10	3.1030610765604e-09
"4278"	"EBPL"	2.00738799745192	5.41064552895442	20.2606558616443	5.74767360799548e-10	3.12574441284577e-09
"9696"	"MYH7B"	-2.53449323110255	1.78421945356513	-20.2571704286167	5.75873384613913e-10	3.1307606295544e-09
"6331"	"HCK"	-2.04982199957711	1.85482717020653	-20.2353601885755	5.82080171214067e-10	3.15946667909221e-09
"8188"	"LOC100507043"	-2.1371321362641	3.18065923600131	-20.2239441173555	5.85419974231953e-10	3.17456270377881e-09
"13026"	"SCNN1G"	-2.1124895752317	1.65717822723182	-20.2040191050956	5.91284038469902e-10	3.20534231220139e-09
"6167"	"GSTA4"	-2.07765510723748	5.51015940794559	-20.1954209043591	5.9383243925238e-10	3.21608934460414e-09
"9130"	"MEIS1"	-2.09735211172648	3.71159460130129	-20.1931821249297	5.94500364630189e-10	3.21868425423312e-09
"9005"	"MB"	2.23362794034392	2.15460815610622	20.1900270615672	5.95457147556666e-10	3.22181812399035e-09
"28"	"ABCA3"	-2.96925636517708	4.56145497214115	-20.1873042307714	5.96700090746114e-10	3.22751898703379e-09
"13260"	"SFTPC"	-2.23692848631643	1.65509710115033	-20.1706074168069	6.01281974493916e-10	3.25127065751563e-09
"3665"	"CYTL1"	2.08284874199366	3.14819077946732	20.1519118080814	6.06929574571421e-10	3.2807680142258e-09
"5285"	"FHOD1"	2.260791747711	4.02272431734311	20.1497259838729	6.07618447907639e-10	3.28345068728283e-09
"13203"	"SERPING1"	-2.04021635473787	5.0542758911516	-20.1286643065402	6.14053439836349e-10	3.31593852610057e-09
"13554"	"SLC27A2"	2.22344807841044	3.32787640872598	20.1282080910444	6.14213963600539e-10	3.31593852610057e-09
"10258"	"NRG2"	-2.06178903826443	2.0205103582461	-20.1163485585738	6.17867720226124e-10	3.33355277282759e-09
"84"	"ABHD6"	-2.10799644415358	4.78629655821839	-20.1090411519474	6.20146153731934e-10	3.34329981962253e-09
"4792"	"FAAH"	-2.84968197272906	4.15085059099979	-20.1097220818525	6.20262615371345e-10	3.34329981962253e-09
"9218"	"MGC12982"	2.31178950256368	2.17738939366927	20.1060890407985	6.21098906437609e-10	3.34569202396676e-09
"6532"	"HLA-DRB1"	-2.94120017729404	4.07455241198475	-20.1055021880509	6.21680940536176e-10	3.34776953733458e-09
"15386"	"TRIM46"	-2.52358351641435	3.16448528877276	-20.08346084439	6.28282568931218e-10	3.38118355988268e-09
"13860"	"SNHG4"	3.74523222858311	3.4121764958076	20.0864286800279	6.29581362918441e-10	3.38710402536968e-09
"3375"	"CRB2"	-2.5060097325351	2.32796137652701	-20.0683136232831	6.33086837358592e-10	3.4048887981472e-09
"13821"	"SMPX"	-2.35184284929273	1.97201115276608	-20.0667260208694	6.33540428343986e-10	3.4062537883433e-09
"9282"	"MIR210HG"	2.65472718876384	3.17026657633385	20.0422728620868	6.41535116612255e-10	3.44706341100609e-09
"10771"	"PCDHGA3"	-2.12275871949122	1.68919262296084	-20.0248027284407	6.47039894178175e-10	3.47335741682736e-09
"10299"	"NT5C1A"	-2.55670651694181	1.64186982755946	-20.0221550951548	6.48025340223626e-10	3.47755241594982e-09
"3053"	"CLDN5"	-4.96622102893461	2.96117056976523	-20.0400389068795	6.52095431307903e-10	3.49829295417509e-09
"2046"	"C6orf154"	-2.4299632782682	2.29961252894603	-19.9702821667998	6.65191177579392e-10	3.56406171796073e-09
"6555"	"HMGB3"	2.14182623144829	4.515042154021	19.969050723804	6.65540987907759e-10	3.56481567792629e-09
"14120"	"SPTSSB"	2.10294693864636	5.77414714170966	19.957220442858	6.69536056735413e-10	3.58171328248574e-09
"876"	"ARL8A"	-2.34429047503786	5.57914587727314	-19.9462104229523	6.73324607767441e-10	3.5985928645226e-09
"7918"	"LOC100126784"	-2.09470142164603	2.03274581878778	-19.9431500545527	6.74326137164064e-10	3.60168744126257e-09
"4066"	"DNALI1"	-2.47313754743999	2.35496425090486	-19.9317555980388	6.78321873823587e-10	3.62189465293402e-09
"12920"	"SAMD14"	-4.27657557361009	3.1332870449748	-19.9330860814871	6.83027827086751e-10	3.64588022041391e-09
"5538"	"FXYD3"	2.7676734491192	3.61379622842543	19.9103653912633	6.85917947435954e-10	3.66016121622397e-09
"617"	"ANKRD65"	-3.68531604990237	2.94560302511081	-19.9154976364871	6.86170198117721e-10	3.66036161067241e-09
"7527"	"KLC2"	-2.63626274980501	6.15538070064057	-19.8977502871237	6.90221459993453e-10	3.68082129228288e-09
"8090"	"LOC100302640"	-2.69372076127593	2.59413131768927	-19.8927206698753	6.92029547141343e-10	3.68930949006027e-09
"6666"	"HR"	-2.58042407697347	3.64445261593389	-19.8839489760136	6.9504399209627e-10	3.70422163840241e-09
"5457"	"FOXO4"	-2.05485490010779	4.61391477842852	-19.8644442202467	7.0182279549516e-10	3.73684473466489e-09
"9073"	"MDK"	3.92660954925303	6.57710607268361	19.8621864430361	7.06083998257614e-10	3.75646543664545e-09
"1722"	"C19orf10"	2.1522527389838	7.03325241954415	19.8523443119441	7.06168791392379e-10	3.75646543664545e-09
"11029"	"PHF19"	2.20243235173595	5.59071307060963	19.8494414615266	7.0722079772093e-10	3.76088814109299e-09
"12735"	"RPS17"	3.14239906567614	10.9100629450842	19.8507601508903	7.07555261198462e-10	3.761493498027e-09
"1261"	"BCL11A"	-2.18043946719118	3.577546114024	-19.8452894248033	7.0871423101014e-10	3.76648033805857e-09
"925"	"ART3"	-2.04027537315414	3.07020174557808	-19.8398518052432	7.10664163041474e-10	3.7756663495463e-09
"10570"	"P2RX7"	-2.20858793715253	3.69033525072861	-19.8295560745889	7.14422665531888e-10	3.79327063987953e-09
"10914"	"PDZD7"	-2.72153000488404	2.71765805677895	-19.823496829309	7.16870524143405e-10	3.80389840215403e-09
"7089"	"ISLR2"	-2.65432745426585	1.91447986426782	-19.821417480775	7.17576973105246e-10	3.80527832487445e-09
"15193"	"TNFSF12"	-2.22193807814644	4.73889671836291	-19.8002419190179	7.25186947367013e-10	3.84324285534977e-09
"8589"	"LOXL1"	4.14450524050135	3.23212795918962	19.8063747382724	7.27668621680306e-10	3.85519649814405e-09
"6301"	"HAUS8"	2.64999490931929	3.44480886914721	19.7530485043797	7.43072328517906e-10	3.93069814734775e-09
"9187"	"MFAP4"	2.84055839648141	4.93613518572026	19.7372434763015	7.49290848099931e-10	3.96113478116457e-09
"5815"	"GJC2"	-3.13662362709662	2.57352791078381	-19.7272674527988	7.53603311241135e-10	3.98146354302761e-09
"1846"	"C1QTNF6"	2.35697999355619	3.30931605477	19.719906989486	7.5563408331554e-10	3.9909558508199e-09
"3000"	"CIDEA"	-2.8073943136816	1.70207733959658	-19.6992160357812	7.6399622897163e-10	4.03012738481971e-09
"13704"	"SLC7A3"	2.66549502081485	2.90887827617588	19.6589783838022	7.79803444974333e-10	4.1071575327054e-09
"14281"	"STEAP1"	2.42076852130906	3.09177580810691	19.6335070605581	7.89934420342145e-10	4.15666417667075e-09
"4145"	"DPY19L2P4"	-2.13291149062117	1.96312485471058	-19.6321252537307	7.90421421396758e-10	4.15794347836881e-09
"296"	"ADRA2A"	-2.12657054650357	1.61992236601977	-19.6304178092129	7.91115350414451e-10	4.16031018174459e-09
"7861"	"LINC00467"	2.19646836646608	3.55473853428978	19.6120197291622	7.986554264086e-10	4.19737249224421e-09
"15112"	"TMEM74"	-2.00866858731479	1.82592689340755	-19.6108067023093	7.99131448358874e-10	4.19857998861955e-09
"16722"	"ZNF483"	-3.02007813517349	2.8275972299504	-19.6002516470807	8.04190019119503e-10	4.21865711875951e-09
"3131"	"CMTM6"	2.00018646066975	4.69482239784583	19.5940606639226	8.06056607594883e-10	4.22654510953564e-09
"7402"	"KIAA0889"	-2.20956918851506	4.58535041646907	-19.5794643086438	8.12173582381371e-10	4.2539930586851e-09
"3641"	"CYP2S1"	2.24297779830941	2.61004335505887	19.5591103258618	8.20757908804147e-10	4.29763562260501e-09
"2626"	"CD58"	2.23400526969628	3.70033459161442	19.5538757418486	8.22977753866934e-10	4.30793605332433e-09
"6626"	"HOXB4"	2.67865628648946	2.07998586815136	19.5352899379334	8.31149897740514e-10	4.3467100020178e-09
"7236"	"KCNAB2"	-2.93272808720924	6.16016621023201	-19.4722082705342	8.59069330941656e-10	4.48446816387762e-09
"13894"	"SNRPE"	2.23469913733904	6.2379517244661	19.4678583036051	8.60447409788747e-10	4.4902870797332e-09
"2400"	"CCDC109B"	2.01192527586077	3.7426286095659	19.4221704730166	8.8107142044223e-10	4.58948568503501e-09
"49"	"ABCC6"	2.25085017650664	2.32906337582372	19.4164248552331	8.83745168390632e-10	4.60060194683722e-09
"14232"	"ST6GALNAC6"	-2.46166913409806	6.19981391436731	-19.3962880455455	8.93133666501645e-10	4.6466389625226e-09
"4518"	"ENOSF1"	2.12664803798996	3.98901145398217	19.3901445312265	8.95887983944868e-10	4.65812572073073e-09
"3177"	"CNTFR"	-3.65395116439556	4.19055960790982	-19.3904830107665	8.98621684517162e-10	4.67083718587539e-09
"5404"	"FMO5"	2.0252984874207	2.87857578301648	19.3652576483511	9.07567197205934e-10	4.71453782607068e-09
"12647"	"RPL12"	2.45531510846008	10.6558393262367	19.3605933393896	9.09894201422745e-10	4.72374733253848e-09
"5257"	"FGF17"	-3.55573838612805	2.58728740973665	-19.362100454518	9.11551518038546e-10	4.73091075526306e-09
"2471"	"CCDC58"	2.2690359300639	5.20774967568615	19.3497521423491	9.14978625853549e-10	4.74725215830102e-09
"3217"	"COL1A1"	4.1394496851156	3.68010110680154	19.3324308060598	9.29322825984841e-10	4.81727724542887e-09
"5601"	"GAGE12B"	4.0877864972796	2.66582944183369	19.3193807398354	9.35284650508498e-10	4.84523488499525e-09
"2977"	"CHST14"	2.10159001152594	3.69022788574994	19.2989104073853	9.39568563081785e-10	4.86594909841475e-09
"14434"	"SYDE1"	2.97416022749128	3.86707196634948	19.2758427512143	9.51706420364184e-10	4.92581747443502e-09
"7576"	"KLHL4"	-2.17990178276149	2.56833321755643	-19.27268256083	9.52567778468574e-10	4.92877937939627e-09
"9738"	"MYOT"	-2.22247879849964	1.78186091274966	-19.2244972285476	9.76949823072722e-10	5.04880798228761e-09
"15179"	"TNFRSF12A"	4.22576805423693	4.81745797125074	19.2327070352504	9.79853515332987e-10	5.06227957057942e-09
"11190"	"PLA2G2A"	2.82846451937448	2.38932058059233	19.209527187465	9.85130782454309e-10	5.08646114780845e-09
"13445"	"SLC13A5"	2.08197393753744	3.52067088829504	19.2004293476257	9.89351586940505e-10	5.10361730884982e-09
"8436"	"LOC441204"	-2.39005834174348	2.14948871571521	-19.1973096358541	9.91061905762156e-10	5.10934818002389e-09
"16430"	"ZFP57"	-2.11804870574982	1.41286363581178	-19.1770274592394	1.00160733704632e-09	5.15903428679842e-09
"648"	"ANXA4"	2.10818740168984	5.09766987277481	19.1667204788635	1.00705381545372e-09	5.18395546487636e-09
"12024"	"RAB13"	2.12945027008924	6.40779678847666	19.1556358202524	1.01295265877173e-09	5.21274671880447e-09
"8734"	"LSM5"	2.01485550110388	4.77750334970096	19.1450252806138	1.0186158645035e-09	5.23872756377682e-09
"12734"	"RPS17"	3.20634688404337	10.7752228137865	19.1400713476079	1.02267717725671e-09	5.25766677309799e-09
"133"	"ACHE"	-3.86100859924425	3.14703049156603	-19.1455527602348	1.02291516724535e-09	5.25766677309799e-09
"15947"	"VASP"	2.06915601589019	4.80183662778096	19.1292538331728	1.02712704588601e-09	5.27613407812911e-09
"553"	"ANK1"	-2.17573704807882	4.4011386218902	-19.1208143000805	1.03172849593635e-09	5.29817443590931e-09
"6441"	"HIGD1B"	-3.48911136008158	2.41236147170584	-19.1022168730733	1.04441785829203e-09	5.35688329302672e-09
"11671"	"PRKAR1B"	-3.79944963681791	6.34788518659173	-19.0779538199616	1.05965775633236e-09	5.43178144549319e-09
"1785"	"C1orf162"	-2.43232906884974	2.72754950518326	-19.0355982671218	1.07938050105284e-09	5.52955473631305e-09
"2953"	"CHRD"	-3.42340503338009	3.90161134813466	-18.9873208552937	1.10963575665298e-09	5.67431914072485e-09
"200"	"ACVRL1"	-2.25330142759918	2.12545400693851	-18.9571967239278	1.12517438416317e-09	5.75032915935186e-09
"3673"	"DAB2IP"	-2.84066400244554	5.2506745785958	-18.9472514318501	1.13169871264703e-09	5.78020711561391e-09
"6415"	"HEYL"	-2.0664206591957	1.69694094411472	-18.9429825956753	1.13367475303431e-09	5.78856569765855e-09
"11259"	"PLEKHG4"	2.47635623761393	3.15192392470883	18.9220371688725	1.14655057422668e-09	5.850805369647e-09
"1252"	"BCAT1"	2.00938914764973	4.63020280852106	18.9189037825934	1.14830140637871e-09	5.8579864384652e-09
"10450"	"OLFM2"	-3.45672326368119	4.83369795031605	-18.9140705999702	1.15390640318424e-09	5.88305929063638e-09
"4225"	"DUSP8"	-3.73655999738104	3.6860771577396	-18.9115328648396	1.15711826891113e-09	5.89767096163405e-09
"243"	"ADAP1"	-3.89232763837897	4.50413522127992	-18.9089878748619	1.1598387397421e-09	5.9097700758706e-09
"7895"	"LMF1"	-2.50276093438252	5.19710318953377	-18.8982470897543	1.16120766062484e-09	5.91497741439885e-09
"11291"	"PLOD3"	2.39686111360088	5.88875870536443	18.890184338247	1.16614230938098e-09	5.93833937653414e-09
"9290"	"MIS18A"	2.36990323784019	4.26308965846208	18.8845137753749	1.16966282496267e-09	5.95448835556543e-09
"5408"	"FN3K"	-2.62396863334378	5.65571577751533	-18.8770279100471	1.17455215729812e-09	5.97759394918674e-09
"9805"	"NAPA"	-2.00974536938119	7.22490127517144	-18.8384622762552	1.19870769011678e-09	6.09506931368951e-09
"8462"	"LOC642846"	2.31671553111686	3.31513065117049	18.8360043723226	1.20036350315745e-09	6.10166886265097e-09
"15446"	"TRPM1"	2.00019416975113	1.73629572885461	18.8340765059527	1.20152359442744e-09	6.10574538342578e-09
"1791"	"C1orf183"	-2.28408389298118	3.15913307806033	-18.8323479266913	1.20270129153712e-09	6.10990891520155e-09
"13267"	"SGCA"	-2.11902079443414	1.56694859056064	-18.824253266119	1.20787714685774e-09	6.13437517926054e-09
"12790"	"RREB1"	2.24332635439049	2.63334955364298	18.8207963336387	1.21014845665794e-09	6.14408011839227e-09
"14441"	"SYN3"	-2.73066485430193	2.37488903613284	-18.7841308500551	1.23458784450676e-09	6.26256714102821e-09
"1193"	"BAG2"	2.03742938127547	4.13035471303401	18.7703950463224	1.24325704608589e-09	6.30279196512586e-09
"10997"	"PGK1"	2.04241782654397	9.55007422697484	18.7591052753182	1.25081981614216e-09	6.33736316356841e-09
"123"	"ACBD7"	-2.63756345532205	4.36933426976508	-18.7434046447123	1.26176210020846e-09	6.39090375711646e-09
"12453"	"RHOXF2"	4.34089269440963	2.85318753393763	18.7569473721594	1.26284087408385e-09	6.394468090958e-09
"5166"	"FBXO2"	-3.47894771937946	5.70654215890223	-18.7272135109737	1.2755011452286e-09	6.45473998961188e-09
"5584"	"GABRB1"	-2.32746884751991	1.93531606158639	-18.7161300422143	1.28015331558154e-09	6.47251894346077e-09
"6046"	"GPR4"	-2.64651919670345	1.72751423206952	-18.6930206903506	1.2964695042007e-09	6.54724780127895e-09
"12753"	"RPS3"	2.70970799375363	11.1625924320524	18.6857613417177	1.30164484226781e-09	6.56949168615271e-09
"15183"	"TNFRSF17"	2.60279554874044	2.04257418436371	18.6835168994861	1.30307543743205e-09	6.57476565042293e-09
"14796"	"THOC6"	2.24447965618965	4.64422006054654	18.6815550213775	1.30419423584627e-09	6.57846376536778e-09
"10603"	"PAEP"	2.24265090330852	1.75215987208971	18.6561495831786	1.32220033019277e-09	6.66731541835449e-09
"6284"	"HAR1A"	-2.27860254853681	2.07335764451093	-18.6540211794848	1.32373556689147e-09	6.67308328797538e-09
"10304"	"NT5DC2"	2.0003599673635	6.39558468761199	18.6496948978613	1.32676290595192e-09	6.68439148450777e-09
"6307"	"HBBP1"	2.11232568925175	1.68944902928931	18.6460946296109	1.32936454274389e-09	6.69354284974618e-09
"4776"	"F11R"	2.82709379476759	4.34223492112537	18.646360688696	1.32984010049061e-09	6.6939603995466e-09
"15650"	"TYRO3"	-2.24580250135785	5.91944412658937	-18.6292553830359	1.34156032938916e-09	6.74499028479969e-09
"5679"	"GATA4"	2.18839707952025	1.72146259703732	18.6281308322805	1.34235695771292e-09	6.74700582902347e-09
"13331"	"SHANK3"	-4.02233913171436	3.92851456260381	-18.6361329089718	1.34411723318522e-09	6.75386227779983e-09
"12451"	"RHOV"	2.07373993685646	3.4172081202285	18.5675339889736	1.38712291550261e-09	6.95969940741728e-09
"14093"	"SPRN"	-2.41509430252122	3.45808947973789	-18.5582740599249	1.39425276467605e-09	6.9913574661653e-09
"3423"	"CRTC1"	-3.35130926700839	4.20954740605754	-18.5546878898615	1.3994364670273e-09	7.01322525759799e-09
"1976"	"C3orf80"	-2.73437110665801	2.90280372265729	-18.5346607768376	1.41263756920253e-09	7.07522265491597e-09
"4170"	"DSCC1"	2.33863201876882	3.43757098055229	18.5294226267158	1.41622507562814e-09	7.09110758131693e-09
"2179"	"C9orf72"	-2.04056020422323	4.4793456327431	-18.5275841747913	1.41754111397562e-09	7.09561316857614e-09
"7967"	"LOC100130298"	-2.56664075374328	1.68846332537197	-18.5117576634554	1.43009153946165e-09	7.15423434750049e-09
"15814"	"UNC5B"	-2.22638590695078	3.79415244547342	-18.503683862323	1.43613898177346e-09	7.18238002354233e-09
"11998"	"QARS"	2.09578676744473	6.64461163638077	18.4929271203392	1.44453637260708e-09	7.2201409019578e-09
"6698"	"HSD17B14"	-2.29013116312966	3.6318904956205	-18.4852970183836	1.45061858538836e-09	7.24841625506627e-09
"7534"	"KLF13"	-2.01990775926326	5.48350031647907	-18.4399853844743	1.48683589773736e-09	7.42367556229138e-09
"13946"	"SOHLH1"	-3.28887627041904	2.09762652964277	-18.4304277550601	1.49708359379085e-09	7.46964535865972e-09
"11787"	"PRTG"	2.16395490579328	2.09667545505694	18.4098220192299	1.51158057640291e-09	7.53625322738726e-09
"4226"	"DUSP9"	4.0354106922861	3.66977876377535	18.4201308761652	1.51175940158745e-09	7.53625322738726e-09
"12608"	"ROBO4"	-2.21366479455748	2.0599416295302	-18.3859989054895	1.53143396499709e-09	7.62987073911029e-09
"6572"	"HMSD"	-2.21746708286964	1.53585996079748	-18.3683731065812	1.54629489643597e-09	7.69941054011006e-09
"2282"	"CAMTA2"	-2.69445975942736	5.65355317665176	-18.3467559860746	1.56520842502937e-09	7.7913104929418e-09
"3236"	"COL5A1"	3.15584767637366	3.39388951887307	18.3434541778446	1.56944823277557e-09	7.81013511984551e-09
"831"	"ARHGEF25"	-2.60483492995474	6.03697527420895	-18.2890486473432	1.61548926824028e-09	8.03221829519641e-09
"13425"	"SLAMF8"	-2.07425375512682	1.71516452561631	-18.2865981551898	1.61728590693728e-09	8.0388068301381e-09
"16071"	"WBP2"	-2.47693406266438	7.84880696655545	-18.2557839826253	1.6451992074499e-09	8.17516796497038e-09
"10718"	"PCBP3"	-2.79111225947567	4.08645159141413	-18.248466530497	1.65237451702981e-09	8.20603936523192e-09
"9249"	"MICA"	2.11965235843027	4.5540055937177	18.2130802639113	1.68421246630319e-09	8.35928335895285e-09
"6226"	"GUCY1A2"	-2.29509309718418	1.71320431439627	-18.191914186036	1.70410922438141e-09	8.45311555614743e-09
"7317"	"KCTD17"	-2.42338749414321	4.96641998176694	-18.1316857558311	1.76202607747701e-09	8.7234302056412e-09
"16125"	"WDR62"	2.870502737186	2.663916186643	17.9929719966364	1.90443230999778e-09	9.41393634478174e-09
"11962"	"PURG"	-2.22335383487176	2.3772209160229	-17.9837558307642	1.91321043391733e-09	9.44911945730409e-09
"2760"	"CDKN2D"	-2.33057645966431	5.86240353128026	-17.983816360756	1.9132125266358e-09	9.44911945730409e-09
"13550"	"SLC26A6"	2.36870908653007	4.3543225780836	17.9525519615864	1.94701198313719e-09	9.60214269612553e-09
"4514"	"ENO2"	-2.24044912480389	9.13436527085307	-17.9485530953009	1.95128727493593e-09	9.62044440439061e-09
"16658"	"ZNF367"	2.03211306031897	3.22090514036894	17.9421079313914	1.95827095501492e-09	9.65208485459652e-09
"8538"	"LOC728643"	2.51138284272884	2.07751239115407	17.9283025072213	1.97381488050774e-09	9.72588725369263e-09
"3114"	"CLUL1"	-2.0832389517049	2.04066504986446	-17.9191672275512	1.983635842525e-09	9.76863300959236e-09
"4870"	"FAM131A"	-3.02260936297638	4.87665737131957	-17.9174909354778	1.98726020131626e-09	9.78083116981553e-09
"16398"	"ZDHHC8P1"	-2.37891296368762	2.3268984018218	-17.8920378995163	2.01424971390609e-09	9.91080616807647e-09
"10736"	"PCDHA10"	-2.18216160200652	1.69024785514439	-17.8913658797297	2.01487782776279e-09	9.91103637782107e-09
"1737"	"C19orf40"	2.07897127938702	2.36105860909044	17.8894603682273	2.01699959245823e-09	9.91575145669561e-09
"6500"	"HIST2H2BF"	-2.10846951627912	2.11449089512659	-17.8705013716993	2.03862265211316e-09	1.0019163331184e-08
"3967"	"DLEU1"	2.25551447826577	3.93104373799447	17.8291120163473	2.0867628633451e-09	1.02409959865201e-08
"15231"	"TOLLIP"	-3.17983038093546	5.5905127101517	-17.8231934135815	2.09638314122114e-09	1.02852478200516e-08
"13545"	"SLC26A10"	-2.05507637574063	2.45695877321251	-17.7944123535802	2.12793645939532e-09	1.04340490929626e-08
"8149"	"LOC100506384"	-2.03803770547218	1.30943312822238	-17.7842221432539	2.14021717042064e-09	1.04912485734622e-08
"1092"	"ATP6V1C2"	2.05150455934166	4.62962737964805	17.7691976766338	2.15847518610767e-09	1.05746676574568e-08
"5426"	"FOLR2"	-2.59251381745764	1.68865762521721	-17.7625311613514	2.16712882263127e-09	1.06109647607813e-08
"12454"	"RHOXF2"	4.29876174683795	2.85540573396422	17.7738204721668	2.17030315683807e-09	1.06234563654701e-08
"6281"	"HAPLN2"	-5.11299771045497	3.0754849918084	-17.7746821086583	2.19044662609219e-09	1.07128297556643e-08
"10735"	"PCDHA1"	-2.11591183170791	1.54477962229334	-17.7393955978386	2.19521056062824e-09	1.073304985608e-08
"15005"	"TMEM179"	-2.23017188143759	1.65807474403073	-17.7029068806587	2.24115210813989e-09	1.09451166690567e-08
"4907"	"FAM162B"	-2.11439339815474	1.73404239633204	-17.6494927923281	2.31017070331361e-09	1.12692704780526e-08
"10247"	"NR5A1"	2.1315599929443	1.77324548548232	17.6386791679699	2.3244429463389e-09	1.13324071467349e-08
